workerid,proliferate.condition,ask,correct,failed_audio,failed_images,failed_video,group,internal_node_id,left,response,right,rt,stimulus,success,time_elapsed,timeout,trial_index,trial_type,type,error
14,long,,,,,,,0.0-14.0-2.19,,,,,,,757971,,843,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.20,,,,,"<div style=""font-size:60px;"">+</div>",,758672,,844,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.20,Big-visSmall/10_09.jpg,m,Small-visBig/18_76.jpg,521,"
            <img src=""Big-visSmall/10_09.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/18_76.jpg"" style=""margin-left: 50px"">
            ",,759194,,845,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.20,,,,,,,760095,,846,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.21,,,,,"<div style=""font-size:60px;"">+</div>",,760797,,847,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.21,Small-visBig/01_78.jpg,c,Big-visSmall/24_06.jpg,477,"
            <img src=""Small-visBig/01_78.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/24_06.jpg"" style=""margin-left: 50px"">
            ",,761274,,848,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.21,,,,,,,762175,,849,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.22,,,,,"<div style=""font-size:60px;"">+</div>",,762876,,850,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.22,Big-visBig/13_19.jpg,c,Small-visSmall/undefined,703,"
            <img src=""Big-visBig/13_19.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/undefined"" style=""margin-left: 50px"">
            ",,763580,,851,html-keyboard-response,congruent,
14,long,,,,,,,0.0-14.0-2.22,,,,,,,764481,,852,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.23,,,,,"<div style=""font-size:60px;"">+</div>",,765181,,853,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.23,Small-visBig/21_52.jpg,c,Big-visSmall/08_35.jpg,893,"
            <img src=""Small-visBig/21_52.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/08_35.jpg"" style=""margin-left: 50px"">
            ",,766075,,854,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.23,,,,,,,766976,,855,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.24,,,,,"<div style=""font-size:60px;"">+</div>",,767677,,856,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.24,Small-visBig/22_65.jpg,c,Big-visSmall/14_34.jpg,578,"
            <img src=""Small-visBig/22_65.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/14_34.jpg"" style=""margin-left: 50px"">
            ",,768256,,857,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.24,,,,,,,769157,,858,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.25,,,,,"<div style=""font-size:60px;"">+</div>",,769858,,859,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.25,Small-visSmall/05_54.jpg,m,Big-visBig/05_25.jpg,528,"
            <img src=""Small-visSmall/05_54.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/05_25.jpg"" style=""margin-left: 50px"">
            ",,770388,,860,html-keyboard-response,congruent,
14,long,,,,,,,0.0-14.0-2.25,,,,,,,771289,,861,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.26,,,,,"<div style=""font-size:60px;"">+</div>",,771989,,862,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.26,Big-visBig/11_40.jpg,c,Small-visSmall/16_73.jpg,390,"
            <img src=""Big-visBig/11_40.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/16_73.jpg"" style=""margin-left: 50px"">
            ",,772380,,863,html-keyboard-response,congruent,
14,long,,,,,,,0.0-14.0-2.26,,,,,,,773281,,864,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.27,,,,,"<div style=""font-size:60px;"">+</div>",,773982,,865,html-keyboard-response,,
14,long,big,False,,,,random,0.0-14.0-1.27,Big-visSmall/13_19.jpg,c,Small-visBig/undefined,723,"
            <img src=""Big-visSmall/13_19.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/undefined"" style=""margin-left: 50px"">
            ",,774707,,866,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.27,,,,,"<div style=""font-size:60px; color:#FF0000""><p>Incorrect!</p></div>",,780055,,867,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.28,,,,,"<div style=""font-size:60px;"">+</div>",,780799,,868,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.28,Small-visBig/10_59.jpg,c,Big-visSmall/19_17.jpg,619,"
            <img src=""Small-visBig/10_59.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/19_17.jpg"" style=""margin-left: 50px"">
            ",,781418,,869,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.28,,,,,,,782319,,870,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.29,,,,,"<div style=""font-size:60px;"">+</div>",,783020,,871,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.29,Big-visBig/29_03.jpg,c,Small-visSmall/08_45.jpg,801,"
            <img src=""Big-visBig/29_03.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/08_45.jpg"" style=""margin-left: 50px"">
            ",,783822,,872,html-keyboard-response,congruent,
14,long,,,,,,,0.0-14.0-2.29,,,,,,,784724,,873,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.30,,,,,"<div style=""font-size:60px;"">+</div>",,785425,,874,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.30,Big-visSmall/16_28.jpg,m,Small-visBig/19_41.jpg,579,"
            <img src=""Big-visSmall/16_28.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/19_41.jpg"" style=""margin-left: 50px"">
            ",,786004,,875,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.30,,,,,,,786905,,876,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.31,,,,,"<div style=""font-size:60px;"">+</div>",,787606,,877,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.31,Small-visSmall/01_78.jpg,m,Big-visBig/24_06.jpg,498,"
            <img src=""Small-visSmall/01_78.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/24_06.jpg"" style=""margin-left: 50px"">
            ",,788104,,878,html-keyboard-response,congruent,
14,long,,,,,,,0.0-14.0-2.31,,,,,,,789005,,879,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.32,,,,,"<div style=""font-size:60px;"">+</div>",,789707,,880,html-keyboard-response,,
14,long,big,False,,,,random,0.0-14.0-1.32,Big-visBig/02_08.jpg,m,Small-visSmall/23_70.jpg,799,"
            <img src=""Big-visBig/02_08.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/23_70.jpg"" style=""margin-left: 50px"">
            ",,790506,,881,html-keyboard-response,congruent,
14,long,,,,,,,0.0-14.0-2.32,,,,,"<div style=""font-size:60px; color:#FF0000""><p>Incorrect!</p></div>",,795507,,882,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.33,,,,,"<div style=""font-size:60px;"">+</div>",,796208,,883,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.33,Big-visSmall/12_13.jpg,m,Small-visBig/14_67.jpg,610,"
            <img src=""Big-visSmall/12_13.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/14_67.jpg"" style=""margin-left: 50px"">
            ",,796819,,884,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.33,,,,,,,797720,,885,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.34,,,,,"<div style=""font-size:60px;"">+</div>",,798422,,886,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.34,Small-visSmall/30_50.jpg,m,Big-visBig/07_33.jpg,450,"
            <img src=""Small-visSmall/30_50.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/07_33.jpg"" style=""margin-left: 50px"">
            ",,798873,,887,html-keyboard-response,congruent,
14,long,,,,,,,0.0-14.0-2.34,,,,,,,799774,,888,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.35,,,,,"<div style=""font-size:60px;"">+</div>",,800475,,889,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.35,Big-visBig/01_07.jpg,c,Small-visSmall/15_72.jpg,499,"
            <img src=""Big-visBig/01_07.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/15_72.jpg"" style=""margin-left: 50px"">
            ",,800976,,890,html-keyboard-response,congruent,
14,long,,,,,,,0.0-14.0-2.35,,,,,,,801877,,891,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.36,,,,,"<div style=""font-size:60px;"">+</div>",,802578,,892,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.36,Small-visSmall/15_72.jpg,m,Big-visBig/01_07.jpg,523,"
            <img src=""Small-visSmall/15_72.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/01_07.jpg"" style=""margin-left: 50px"">
            ",,803101,,893,html-keyboard-response,congruent,
14,long,,,,,,,0.0-14.0-2.36,,,,,,,804003,,894,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.37,,,,,"<div style=""font-size:60px;"">+</div>",,804703,,895,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.37,Big-visBig/16_28.jpg,c,Small-visSmall/19_41.jpg,426,"
            <img src=""Big-visBig/16_28.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/19_41.jpg"" style=""margin-left: 50px"">
            ",,805130,,896,html-keyboard-response,congruent,
14,long,,,,,,,0.0-14.0-2.37,,,,,,,806031,,897,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.38,,,,,"<div style=""font-size:60px;"">+</div>",,806732,,898,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.38,Small-visBig/02_44.jpg,c,Big-visSmall/25_10.jpg,437,"
            <img src=""Small-visBig/02_44.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/25_10.jpg"" style=""margin-left: 50px"">
            ",,807170,,899,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.38,,,,,,,808072,,900,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.39,,,,,"<div style=""font-size:60px;"">+</div>",,808772,,901,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.39,Big-visSmall/22_26.jpg,m,Small-visBig/28_47.jpg,469,"
            <img src=""Big-visSmall/22_26.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/28_47.jpg"" style=""margin-left: 50px"">
            ",,809242,,902,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.39,,,,,,,810143,,903,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.40,,,,,"<div style=""font-size:60px;"">+</div>",,810844,,904,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.40,Big-visBig/10_09.jpg,c,Small-visSmall/18_76.jpg,419,"
            <img src=""Big-visBig/10_09.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/18_76.jpg"" style=""margin-left: 50px"">
            ",,811265,,905,html-keyboard-response,congruent,
14,long,,,,,,,0.0-14.0-2.40,,,,,,,812165,,906,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.41,,,,,"<div style=""font-size:60px;"">+</div>",,812867,,907,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.41,Small-visSmall/27_63.jpg,m,Big-visBig/04_05.jpg,422,"
            <img src=""Small-visSmall/27_63.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/04_05.jpg"" style=""margin-left: 50px"">
            ",,813290,,908,html-keyboard-response,congruent,
14,long,,,,,,,0.0-14.0-2.41,,,,,,,814191,,909,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.42,,,,,"<div style=""font-size:60px;"">+</div>",,814893,,910,html-keyboard-response,,
14,long,big,False,,,,random,0.0-14.0-1.42,Big-visSmall/14_34.jpg,c,Small-visBig/20_79.jpg,374,"
            <img src=""Big-visSmall/14_34.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/20_79.jpg"" style=""margin-left: 50px"">
            ",,815266,,911,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.42,,,,,"<div style=""font-size:60px; color:#FF0000""><p>Incorrect!</p></div>",,820268,,912,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.43,,,,,"<div style=""font-size:60px;"">+</div>",,820969,,913,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.43,Big-visSmall/21_31.jpg,m,Small-visBig/11_71.jpg,520,"
            <img src=""Big-visSmall/21_31.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/11_71.jpg"" style=""margin-left: 50px"">
            ",,821490,,914,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.43,,,,,,,822391,,915,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.44,,,,,"<div style=""font-size:60px;"">+</div>",,823092,,916,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.44,Big-visSmall/19_17.jpg,m,Small-visBig/10_59.jpg,666,"
            <img src=""Big-visSmall/19_17.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/10_59.jpg"" style=""margin-left: 50px"">
            ",,823759,,917,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.44,,,,,,,824660,,918,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.45,,,,,"<div style=""font-size:60px;"">+</div>",,825361,,919,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.45,Small-visSmall/29_69.jpg,m,Big-visBig/18_23.jpg,480,"
            <img src=""Small-visSmall/29_69.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/18_23.jpg"" style=""margin-left: 50px"">
            ",,825843,,920,html-keyboard-response,congruent,
14,long,,,,,,,0.0-14.0-2.45,,,,,,,826743,,921,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.46,,,,,"<div style=""font-size:60px;"">+</div>",,827444,,922,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.46,Big-visSmall/02_08.jpg,m,Small-visBig/23_70.jpg,427,"
            <img src=""Big-visSmall/02_08.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/23_70.jpg"" style=""margin-left: 50px"">
            ",,827873,,923,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.46,,,,,,,828774,,924,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.47,,,,,"<div style=""font-size:60px;"">+</div>",,829475,,925,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.47,Small-visSmall/12_58.jpg,m,Big-visBig/23_16.jpg,460,"
            <img src=""Small-visSmall/12_58.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/23_16.jpg"" style=""margin-left: 50px"">
            ",,829936,,926,html-keyboard-response,congruent,
14,long,,,,,,,0.0-14.0-2.47,,,,,,,830836,,927,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.48,,,,,"<div style=""font-size:60px;"">+</div>",,831538,,928,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.48,Big-visBig/14_34.jpg,c,Small-visSmall/22_65.jpg,572,"
            <img src=""Big-visBig/14_34.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/22_65.jpg"" style=""margin-left: 50px"">
            ",,832111,,929,html-keyboard-response,congruent,
14,long,,,,,,,0.0-14.0-2.48,,,,,,,833093,,930,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.49,,,,,"<div style=""font-size:60px;"">+</div>",,833794,,931,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.49,Small-visSmall/28_47.jpg,m,Big-visBig/22_26.jpg,433,"
            <img src=""Small-visSmall/28_47.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/22_26.jpg"" style=""margin-left: 50px"">
            ",,834227,,932,html-keyboard-response,congruent,
14,long,,,,,,,0.0-14.0-2.49,,,,,,,835129,,933,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.50,,,,,"<div style=""font-size:60px;"">+</div>",,835830,,934,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.50,Big-visBig/30_20.jpg,c,Small-visSmall/07_51.jpg,441,"
            <img src=""Big-visBig/30_20.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/07_51.jpg"" style=""margin-left: 50px"">
            ",,836272,,935,html-keyboard-response,congruent,
14,long,,,,,,,0.0-14.0-2.50,,,,,,,837173,,936,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.51,,,,,"<div style=""font-size:60px;"">+</div>",,837873,,937,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.51,Small-visSmall/14_67.jpg,m,Big-visBig/12_13.jpg,440,"
            <img src=""Small-visSmall/14_67.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/12_13.jpg"" style=""margin-left: 50px"">
            ",,838314,,938,html-keyboard-response,congruent,
14,long,,,,,,,0.0-14.0-2.51,,,,,,,839215,,939,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.52,,,,,"<div style=""font-size:60px;"">+</div>",,839916,,940,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.52,Big-visSmall/09_15.jpg,m,Small-visBig/06_43.jpg,507,"
            <img src=""Big-visSmall/09_15.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/06_43.jpg"" style=""margin-left: 50px"">
            ",,840424,,941,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.52,,,,,,,841324,,942,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.53,,,,,"<div style=""font-size:60px;"">+</div>",,842025,,943,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.53,Big-visSmall/08_35.jpg,m,Small-visBig/21_52.jpg,465,"
            <img src=""Big-visSmall/08_35.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/21_52.jpg"" style=""margin-left: 50px"">
            ",,842492,,944,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.53,,,,,,,843393,,945,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.54,,,,,"<div style=""font-size:60px;"">+</div>",,844094,,946,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.54,Small-visBig/17_80.jpg,c,Big-visSmall/20_38.jpg,677,"
            <img src=""Small-visBig/17_80.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/20_38.jpg"" style=""margin-left: 50px"">
            ",,844772,,947,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.54,,,,,,,845673,,948,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.55,,,,,"<div style=""font-size:60px;"">+</div>",,846374,,949,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.55,Big-visBig/18_23.jpg,c,Small-visSmall/29_69.jpg,457,"
            <img src=""Big-visBig/18_23.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/29_69.jpg"" style=""margin-left: 50px"">
            ",,846833,,950,html-keyboard-response,congruent,
14,long,,,,,,,0.0-14.0-2.55,,,,,,,847734,,951,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.56,,,,,"<div style=""font-size:60px;"">+</div>",,848435,,952,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.56,Big-visSmall/05_25.jpg,m,Small-visBig/05_54.jpg,488,"
            <img src=""Big-visSmall/05_25.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/05_54.jpg"" style=""margin-left: 50px"">
            ",,848925,,953,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.56,,,,,,,849825,,954,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.57,,,,,"<div style=""font-size:60px;"">+</div>",,850527,,955,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.57,Small-visBig/06_43.jpg,c,Big-visSmall/09_15.jpg,523,"
            <img src=""Small-visBig/06_43.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/09_15.jpg"" style=""margin-left: 50px"">
            ",,851051,,956,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.57,,,,,,,851953,,957,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.58,,,,,"<div style=""font-size:60px;"">+</div>",,852654,,958,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.58,Big-visSmall/11_40.jpg,m,Small-visBig/16_73.jpg,645,"
            <img src=""Big-visSmall/11_40.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/16_73.jpg"" style=""margin-left: 50px"">
            ",,853301,,959,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.58,,,,,,,854201,,960,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.59,,,,,"<div style=""font-size:60px;"">+</div>",,854903,,961,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.59,Big-visBig/22_26.jpg,c,Small-visSmall/28_47.jpg,441,"
            <img src=""Big-visBig/22_26.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/28_47.jpg"" style=""margin-left: 50px"">
            ",,855346,,962,html-keyboard-response,congruent,
14,long,,,,,,,0.0-14.0-2.59,,,,,,,856247,,963,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.60,,,,,"<div style=""font-size:60px;"">+</div>",,856948,,964,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.60,Small-visSmall/10_59.jpg,m,Big-visBig/19_17.jpg,490,"
            <img src=""Small-visSmall/10_59.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/19_17.jpg"" style=""margin-left: 50px"">
            ",,857439,,965,html-keyboard-response,congruent,
14,long,,,,,,,0.0-14.0-2.60,,,,,,,858340,,966,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.61,,,,,"<div style=""font-size:60px;"">+</div>",,859041,,967,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.61,Small-visSmall/18_76.jpg,m,Big-visBig/10_09.jpg,459,"
            <img src=""Small-visSmall/18_76.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/10_09.jpg"" style=""margin-left: 50px"">
            ",,859501,,968,html-keyboard-response,congruent,
14,long,,,,,,,0.0-14.0-2.61,,,,,,,860402,,969,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.62,,,,,"<div style=""font-size:60px;"">+</div>",,861103,,970,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.62,Big-visSmall/24_06.jpg,m,Small-visBig/01_78.jpg,489,"
            <img src=""Big-visSmall/24_06.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/01_78.jpg"" style=""margin-left: 50px"">
            ",,861594,,971,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.62,,,,,,,862496,,972,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.63,,,,,"<div style=""font-size:60px;"">+</div>",,863196,,973,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.63,Small-visSmall/22_65.jpg,m,Big-visBig/14_34.jpg,484,"
            <img src=""Small-visSmall/22_65.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/14_34.jpg"" style=""margin-left: 50px"">
            ",,863682,,974,html-keyboard-response,congruent,
14,long,,,,,,,0.0-14.0-2.63,,,,,,,864584,,975,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.64,,,,,"<div style=""font-size:60px;"">+</div>",,865284,,976,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.64,Small-visBig/20_79.jpg,c,Big-visSmall/14_34.jpg,452,"
            <img src=""Small-visBig/20_79.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/14_34.jpg"" style=""margin-left: 50px"">
            ",,865737,,977,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.64,,,,,,,866638,,978,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.65,,,,,"<div style=""font-size:60px;"">+</div>",,867339,,979,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.65,Small-visBig/07_51.jpg,c,Big-visSmall/30_20.jpg,544,"
            <img src=""Small-visBig/07_51.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/30_20.jpg"" style=""margin-left: 50px"">
            ",,867885,,980,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.65,,,,,,,868785,,981,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.66,,,,,"<div style=""font-size:60px;"">+</div>",,869497,,982,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.66,Big-visSmall/18_23.jpg,m,Small-visBig/29_69.jpg,691,"
            <img src=""Big-visSmall/18_23.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/29_69.jpg"" style=""margin-left: 50px"">
            ",,870190,,983,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.66,,,,,,,871091,,984,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.67,,,,,"<div style=""font-size:60px;"">+</div>",,871792,,985,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.67,Big-visSmall/15_29.jpg,m,Small-visBig/09_64.jpg,726,"
            <img src=""Big-visSmall/15_29.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/09_64.jpg"" style=""margin-left: 50px"">
            ",,872519,,986,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.67,,,,,,,873420,,987,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.68,,,,,"<div style=""font-size:60px;"">+</div>",,874121,,988,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.68,Big-visBig/24_06.jpg,c,Small-visSmall/01_78.jpg,712,"
            <img src=""Big-visBig/24_06.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/01_78.jpg"" style=""margin-left: 50px"">
            ",,874834,,989,html-keyboard-response,congruent,
14,long,,,,,,,0.0-14.0-2.68,,,,,,,875735,,990,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.69,,,,,"<div style=""font-size:60px;"">+</div>",,876436,,991,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.69,Small-visBig/13_77.jpg,c,Big-visSmall/03_36.jpg,637,"
            <img src=""Small-visBig/13_77.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/03_36.jpg"" style=""margin-left: 50px"">
            ",,877073,,992,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.69,,,,,,,877975,,993,html-keyboard-response,,
14,long,,,,,,,0.0-14.0-0.70,,,,,"<div style=""font-size:60px;"">+</div>",,878676,,994,html-keyboard-response,,
14,long,big,True,,,,random,0.0-14.0-1.70,Small-visBig/16_73.jpg,c,Big-visSmall/11_40.jpg,583,"
            <img src=""Small-visBig/16_73.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/11_40.jpg"" style=""margin-left: 50px"">
            ",,879259,,995,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-14.0-2.70,,,,,,,880161,,996,html-keyboard-response,,
